583,竭,枯竭,三而竭,曹刿论战,九下
584,彼,敌方,彼竭我盈,曹刿论战,九下
585,盈,士气正旺盛,彼竭我盈,曹刿论战,九下
586,故,所以,故克之,曹刿论战,九下
587,克,打败,故克之,曹刿论战,九下
588,之,他们,故克之,曹刿论战,九下
589,测,估计,难测也,曹刿论战,九下
590,惧,怕,惧有伏焉,曹刿论战,九下
591,伏,倒下,惧有伏焉,曹刿论战,九下
592,焉,在那里,惧有伏焉,曹刿论战,九下
593,视,发现,吾视其辙乱,曹刿论战,九下
594,其,他们的,吾视其辙乱,曹刿论战,九下
595,辙,车印,吾视其辙乱,曹刿论战,九下
596,靡,倒下,望其旗靡,曹刿论战,九下
597,故,所以,故逐之,曹刿论战,九下
598,逐,追击,故逐之,曹刿论战,九下
599,之,他们,故逐之,曹刿论战,九下
600,修,身高,邹忌修八尺有余,邹忌讽齐王纳谏,九下
601,余,多,邹忌修八尺有余,邹忌讽齐王纳谏,九下
602,而,表并列,而形貌昳丽,邹忌讽齐王纳谏,九下
603,形貌,容貌,而形貌昳丽,邹忌讽齐王纳谏,九下
604,昳丽,光亮美丽,而形貌昳丽,邹忌讽齐王纳谏,九下
605,朝,早晨,朝服衣冠,邹忌讽齐王纳谏,九下
606,服,穿戴,朝服衣冠,邹忌讽齐王纳谏,九下
607,冠,帽,朝服衣冠,邹忌讽齐王纳谏,九下
608,窥,照,窥镜,邹忌讽齐王纳谏,九下
609,谓,对…说,谓其妻曰,邹忌讽齐王纳谏,九下
610,其,他的,谓其妻曰,邹忌讽齐王纳谏,九下
611,与,和,我孰与城北徐公美,邹忌讽齐王纳谏,九下
612,甚,很,君美甚,邹忌讽齐王纳谏,九下
613,何,怎,徐公何能及君也,邹忌讽齐王纳谏,九下
614,及,比得上,徐公何能及君也,邹忌讽齐王纳谏,九下
615,之,的,齐国之美丽者也,邹忌讽齐王纳谏,九下
616,自信,相信自己,忌不自信,邹忌讽齐王纳谏,九下
617,而,就,而复问其妾曰,邹忌讽齐王纳谏,九下
618,旦日,第二天,旦日,邹忌讽齐王纳谏,九下
619,从,从,客从外来,邹忌讽齐王纳谏,九下
620,与,和,与坐谈,邹忌讽齐王纳谏,九下
621,之,不译,问之客曰,邹忌讽齐王纳谏,九下
622,若,比得上,徐公不若君之美也,邹忌讽齐王纳谏,九下
623,明日,第二天,明日,邹忌讽齐王纳谏,九下
624,孰,仔细,孰视之,邹忌讽齐王纳谏,九下
625,视,端详,孰视之,邹忌讽齐王纳谏,九下
626,之,他,孰视之,邹忌讽齐王纳谏,九下
627,以为,觉得,自以为不如,邹忌讽齐王纳谏,九下
628,而,表修饰,窥镜而自视,邹忌讽齐王纳谏,九下
629,弗如远甚,远不如,又弗如远甚,邹忌讽齐王纳谏,九下
630,暮,晚上,暮寝而思之,邹忌讽齐王纳谏,九下
631,寝,躺,暮寝而思之,邹忌讽齐王纳谏,九下
632,而,表修饰,暮寝而思之,邹忌讽齐王纳谏,九下
633,思,想,暮寝而思之,邹忌讽齐王纳谏,九下
634,之,这件事,暮寝而思之,邹忌讽齐王纳谏,九下
635,之,不译,妾之美我者,邹忌讽齐王纳谏,九下
636,美,认为… 美,妾之美我者,邹忌讽齐王纳谏,九下
637,私,偏爱,私我也,邹忌讽齐王纳谏,九下
638,畏,害怕,畏我也,邹忌讽齐王纳谏,九下
639,欲,想,欲有求于我也,邹忌讽齐王纳谏,九下
640,于是,于是,于是入朝见威王,邹忌讽齐王纳谏,九下
641,入朝,进朝,于是入朝见威王,邹忌讽齐王纳谏,九下
642,见,拜见,于是入朝见威王,邹忌讽齐王纳谏,九下
643,诚,确实,臣诚知不如徐公美,邹忌讽齐王纳谏,九下
644,知,知道,臣诚知不如徐公美,邹忌讽齐王纳谏,九下
645,之,的,臣之妻私臣,邹忌讽齐王纳谏,九下
646,皆,都,皆以美于徐公,邹忌讽齐王纳谏,九下
647,以,以为,皆以美于徐公,邹忌讽齐王纳谏,九下
648,今,如今,今齐地方千里,邹忌讽齐王纳谏,九下
649,地方,土地方圆,今齐地方千里,邹忌讽齐王纳谏,九下
650,左右,身边的亲信,宫妇左右莫不私王,邹忌讽齐王纳谏,九下
651,四境之内,全国范围内（的人）,四境之内莫不有求于王,邹忌讽齐王纳谏,九下
652,观,看来,由此观之,邹忌讽齐王纳谏,九下
653,之,不译,由此观之,邹忌讽齐王纳谏,九下
654,蔽,受蒙蔽而不明,王之蔽甚矣,邹忌讽齐王纳谏,九下
655,甚,很深,王之蔽甚矣,邹忌讽齐王纳谏,九下
656,乃,就,乃下令,邹忌讽齐王纳谏,九下
657,令,命令,乃下令,邹忌讽齐王纳谏,九下
658,群,所有的,群臣吏民能面刺寡人之过者,邹忌讽齐王纳谏,九下
659,面刺,当面指责,群臣吏民能面刺寡人之过者,邹忌讽齐王纳谏,九下
660,之,的,群臣吏民能面刺寡人之过者,邹忌讽齐王纳谏,九下
661,过,过错,群臣吏民能面刺寡人之过者,邹忌讽齐王纳谏,九下
662,受,得,受上赏,邹忌讽齐王纳谏,九下
663,上,上等,受上赏,邹忌讽齐王纳谏,九下
664,赏,奖赏,受上赏,邹忌讽齐王纳谏,九下
665,谏,劝谏,上书谏寡人者,邹忌讽齐王纳谏,九下
666,谤讥,议论,能谤讥于市朝,邹忌讽齐王纳谏,九下
667,市朝,公共场所,能谤讥于市朝,邹忌讽齐王纳谏,九下
668,耳,传到耳朵里,闻寡人之耳者,邹忌讽齐王纳谏,九下
669,初,刚,令初下,邹忌讽齐王纳谏,九下
670,下,下达,令初下,邹忌讽齐王纳谏,九下
671,门庭,门前、院内,门庭若市,邹忌讽齐王纳谏,九下
672,若,像,门庭若市,邹忌讽齐王纳谏,九下
673,市,集市,门庭若市,邹忌讽齐王纳谏,九下
674,之后,以后,数月之后,邹忌讽齐王纳谏,九下
675,时时,不时,时时而间进,邹忌讽齐王纳谏,九下
676,间进,偶然进谏,时时而间进,邹忌讽齐王纳谏,九下
677,期年,满一年,期年之后,邹忌讽齐王纳谏,九下
678,虽,即使,虽欲言,邹忌讽齐王纳谏,九下
679,闻,听到,燕、 赵、 韩、 魏闻之,邹忌讽齐王纳谏,九下
680,之,这种情况,燕、 赵、 韩、 魏闻之,邹忌讽齐王纳谏,九下
681,皆,都,皆朝于齐,邹忌讽齐王纳谏,九下
682,朝,朝见,皆朝于齐,邹忌讽齐王纳谏,九下
683,于,到,皆朝于齐,邹忌讽齐王纳谏,九下
684,此,这,此所谓战胜于朝廷,邹忌讽齐王纳谏,九下
685,于,在,此所谓战胜于朝廷,邹忌讽齐王纳谏,九下
686,之,两个均为，的,本在冀州之南，河阳之北,愚公移山,九下
687,之,第一个，的,操蛇之神闻之,愚公移山,九下
688,之,第二个，代词,操蛇之神闻之,愚公移山,九下
689,之,的,曾不能毁山之一毛,愚公移山,九下
690,之,代词，这样的,曾不能损魁父之丘,愚公移山,九下
691,曾,连……都……,曾不能损魁父之丘,愚公移山,九下
692,曾,连……都……,曾不能损山之一毛,愚公移山,九下
693,曾,还,曾不若孀妻弱子,愚公移山,九下
694,之,两个均为，主谓间，取独,惩山北之塞，出入之迂也,愚公移山,九下
695,于,到,达于汉阴,愚公移山,九下
696,其,代词，代愚公,帝感其诚,愚公移山,九下
697,而,却,而山却不加增,愚公移山,九下
698,之,代词，代这件事,告之于帝,愚公移山,九下
699,于,向,告知于帝,愚公移山,九下
700,而,表示目的,何苦而不平,愚公移山,九下
701,何,还,何苦而不平乎,愚公移山,九下
702,以,来,河曲智叟无以应,愚公移山,九下
703,而,修饰,河曲智叟笑而止曰,愚公移山,九下
704,于,到,箕畚运于渤海之北,愚公移山,九下
705,之,的,箕畚运于渤海之尾,愚公移山,九下
706,其,代词，代愚公,惧其不已也,愚公移山,九下
707,而,修饰,聚室而谋曰,愚公移山,九下
708,之,的,邻人京城氏之孀妻有遗男,愚公移山,九下
709,而,修饰,面山而居,愚公移山,九下
710,且,将近,年且九十,愚公移山,九下
711,其,代词，代愚公,其妻献疑曰,愚公移山,九下
712,何,如……何，加强反问语气,其如土石何,愚公移山,九下
713,其,如……何，加强反问语气,其如土石何,愚公移山,九下
714,且,而且,且焉置土石何,愚公移山,九下
715,之,主谓间，取独,汝之心固，固不可彻,愚公移山,九下
716,之,主谓间，取独,甚矣，汝之不慧,愚公移山,九下
717,之,主谓间，取独,虽我之死,愚公移山,九下
718,之,代词，代愚公,跳往助之,愚公移山,九下
719,之,两个均为，的,投诸渤海之尾，隐土之北,愚公移山,九下
720,以,凭借,以残年余力,愚公移山,九下
721,以,凭借,以君之力,愚公移山,九下
722,之,的,以君之力,愚公移山,九下
723,之,两个均为，的,自此，冀之南，汉之阴，无垄断焉,愚公移山,九下
724,发,头发,苍颜白发,醉翁亭记,八下
725,而,两个皆是，修饰,朝而往，暮而归,醉翁亭记,八下
726,归,回去,朝而往，暮而归,醉翁亭记,八下
727,之,两个皆是，代词，山水之乐,得之心而寓之酒也,醉翁亭记,八下
728,而,并列,得之心而寓之酒也,醉翁亭记,八下
729,乐,乐趣,而不知人之乐,醉翁亭记,八下
730,之,主谓间，取消句子独立性,而不知太守之乐其乐也,醉翁亭记,八下
731,而,转折，却,而不知太守之乐其乐也,醉翁亭记,八下
732,乐,第一个，欢乐；第二个，乐趣,而不知太守之乐其乐也,醉翁亭记,八下
733,而,顺承,而乐亦无穷也,醉翁亭记,八下
734,而,递进，而且,而年又最高,醉翁亭记,八下
735,而,并列,佳木秀而繁阴,醉翁亭记,八下
736,秀,茂盛,佳木秀而繁阴,醉翁亭记,八下
737,而,并列,渐闻水声潺潺而泻出于两峰之间者,醉翁亭记,八下
738,而,两个皆是，并列,临溪而渔，溪深而鱼肥,醉翁亭记,八下
739,临,靠近,临溪而渔，溪深而鱼肥,醉翁亭记,八下
740,之,代词，指醉翁亭,名之者谁,醉翁亭记,八下
741,而,并列,泉香而酒洌,醉翁亭记,八下
742,而,然而，但是,然而禽鸟之山林之乐,醉翁亭记,八下
743,乐,乐趣,然而禽鸟知山林之乐,醉翁亭记,八下
744,之,两个皆是，助词，的,然而禽鸟知山林之乐，而不知人之乐,醉翁亭记,八下
745,而,并列,人知从太守游而乐,醉翁亭记,八下
746,乐,乐趣,人知随太守游而乐,醉翁亭记,八下
747,而,顺承,若夫日出而林霏开,醉翁亭记,八下
748,之,助词，的,山间之朝暮也,醉翁亭记,八下
749,之,助词，的,山间之四时也,醉翁亭记,八下
750,之,助词，的,山水之乐,醉翁亭记,八下
751,乐,乐趣，情趣,山水之乐，得之心而寓之酒也,醉翁亭记,八下
752,之,助词，的,山之僧智仙也,醉翁亭记,八下
753,之,助词，的,四时之景不同,醉翁亭记,八下
754,而,顺承,太守归而宾客从也,醉翁亭记,八下
755,归,回去,太守归而宾客从也,醉翁亭记,八下
756,而,顺承,往来而不绝者,醉翁亭记,八下
757,之,补足音节，不译,望之蔚然而深秀者,醉翁亭记,八下
758,而,并列,望之蔚然而深秀者,醉翁亭记,八下
759,秀,秀丽,望之蔚然而深秀者,醉翁亭记,八下
760,之,助词，的,宴酣之乐,醉翁亭记,八下
761,而,顺承,野芳发而幽香,醉翁亭记,八下
762,发,开放,野芳发而幽香,醉翁亭记,八下
763,而,已而，不久,已而夕阳在山,醉翁亭记,八下
764,乐,欢唱,游人去而禽鸟乐也,醉翁亭记,八下
765,临,高踞,有亭翼然临于泉上者,醉翁亭记,八下
766,归,聚拢,与归而岩穴暝,醉翁亭记,八下
767,而,顺承,云归而岩穴暝,醉翁亭记,八下
768,而,修饰,杂然而前陈者,醉翁亭记,八下
769,之,助词，的,在乎山水之间也,醉翁亭记,八下
770,乐,欢乐,醉能同其乐,醉翁亭记,八下
771,之,助词，的,醉翁之意不在酒,醉翁亭记,八下
772,知,了解,人不知而不愠,论语,七上
773,而,转折,人不知而不愠,论语,七上
774,知,知道,温故而知新,论语,七上
775,而,顺承,温故而知新,论语,七上
776,而,两个皆为，转折，却,学而不思则罔，思而不学则殆,论语,七上
777,之,代词，代新学的知识,学而时习之,论语,七上
778,而,顺承,学而时习之,论语,七上
779,之,两个皆是，语气助词,择其善者而从之，其不善者而改之,论语,七上
780,而,两个皆为，顺承,择其善者而从之，其不善者而改之,论语,七上
781,善,擅长,京中有善口技者,口技,七下
782,会,适逢，赶上,会宾客大宴,口技,七下
783,厅事,大厅，客厅,于厅事之东北角,口技,七下
784,施,设置，安放,施八尺屏障,口技,七下
785,团坐,围绕而坐,众宾团坐,口技,七下
786,坐,通“座”座位,满座寂然,口技,七下
787,少顷,一会儿,少顷,口技,七下
788,但,只,但闻屏障中抚尺一下,口技,七下
789,闻,听见,但闻屏障中抚尺一下,口技,七下
790,觉,醒,便有妇人惊觉欠伸,口技,七下
791,欠伸,打呵欠，伸懒腰,便有妇人惊觉欠伸,口技,七下
792,呓语,说梦话,其夫呓语,口技,七下
793,既而,不久,既而儿醒，大啼,口技,七下
794,啼,啼哭,既而儿醒，大啼,口技,七下
795,乳,动词，喂奶,妇抚儿乳,口技,七下
796,乳,名词，乳头,儿含乳啼,口技,七下
797,抚,抚摸，安慰,妇抚儿乳,口技,七下
798,絮絮,连续不断地说话,絮絮不止,口技,七下
799,是,这,当是时,口技,七下
800,一时,同时,一时齐发,口技,七下
801,妙,名词，妙处,众妙必备,口技,七下
802,毕,全，都,众妙必备,口技,七下
803,备,具备,众妙必备,口技,七下
804,侧目,偏着头看，形容听的很入神,侧目，默叹,口技,七下
805,默叹,默默地赞叹,侧目，默叹,口技,七下
806,以为,认为,以为妙绝,口技,七下
807,妙,形容词，奇妙,以为妙绝,口技,七下
808,绝,极,以为妙绝,口技,七下
809,未几,不久,未几,口技,七下
810,止,停止,妇拍儿亦渐拍渐止,口技,七下
811,作作索索,老鼠活动的声音,微闻有鼠作作索索,口技,七下
812,倾侧,翻倒倾斜,盆器倾侧,口技,七下
813,意,心情,宾客意少舒,口技,七下
814,舒,伸展，松弛,宾客意少舒,口技,七下
815,少,稍微,宾客意少舒,口技,七下
816,稍稍,渐渐,稍稍正坐,口技,七下
817,中,其中,中间力拉崩倒之声,口技,七下
818,间,夹杂,中间力拉崩倒之声,口技,七下
819,夹,夹杂,又夹百千求救声,口技,七下
820,作,发出,百千齐作,口技,七下
821,曳,拉,曳屋许许声,口技,七下
822,许许,拟声词,曳屋许许声,口技,七下
823,凡所应有，无所不有,应有尽有，形容声音很杂,凡所应有，无所不有,口技,七下
824,虽,即使,虽人有百手,口技,七下
825,指,指明,不能指其一端,口技,七下
826,其,其中,不能指其一端,口技,七下
827,一端,一头，这里是“一种”的意思,不能指其一端,口技,七下
828,名,说出,不能名其一处也,口技,七下
829,于是,在这种情况下,于是宾客无不变色离席,口技,七下
830,色,脸色,于是宾客无不变色离席,口技,七下
831,奋,扬起，举起,奋袖出臂,口技,七下
832,股,大腿,两股战战,口技,七下
833,几,几乎,几欲先走,口技,七下
834,走,跑,几欲先走,口技,七下
835,战战,打哆嗦，打战,两股战战,口技,七下
836,毕,都,群响毕绝,口技,七下
837,绝,消失,群响毕绝,口技,七下
838,微,稍微,侧目，微笑，默叹,口技,七下
839,微,隐隐地、暗暗地,微闻有鼠作作索索,口技,七下
840,指,指头,手有百指,口技,七下
841,于,在,于厅事之东北角,口技,七下
842,之,的,于厅事之东北角,口技,七下
843,之,补足音节，不译,妇拍而呜之,口技,七下
844,然,……的样子,满坐寂然,口技,七下
845,而,表并列，可不译,妇拍而呜之,口技,七下
846,而,与“已”连用，用在句末，相当于罢了,一桌、一椅、一扇、一抚尺而已,口技,七下
847,名,有名的,有仙则名,陋室铭,八上
848,灵,灵异的,有龙则灵,陋室铭,八上
849,斯,这,斯是陋室,陋室铭,八上
850,是,表肯定的判断,斯是陋室,陋室铭,八上
851,惟,只,惟吾德馨,陋室铭,八上
852,德,品德,惟吾德馨,陋室铭,八上
853,馨,香气，这里指品德高尚,惟吾德馨,陋室铭,八上
854,鸿儒,博学的人,谈笑有鸿儒,陋室铭,八上
855,白丁,平民，这里指没有什么学问的人,往来无白丁,陋室铭,八上
856,调,调弄，这里是指弹琴,可以调素琴,陋室铭,八上
857,素,不加装饰的,可以调素琴,陋室铭,八上
858,金经,佛经,阅金经,陋室铭,八上
859,丝竹,这里是指奏乐的声音,无丝竹之乱耳,陋室铭,八上
860,乱,使……扰乱,无丝竹之乱耳,陋室铭,八上
861,案牍,公事文书,无案牍之劳形,陋室铭,八上
862,劳,使……劳累,无案牍之劳形,陋室铭,八上
863,形,身体、形体,无案牍之劳形,陋室铭,八上
864,陋,简陋,何陋之有,陋室铭,八上
865,上,长到,苔痕上阶绿,陋室铭,八上
866,入,映入,草色入帘青,陋室铭,八上
867,则,表顺承，相当于“就”,有仙则名,陋室铭,八上
868,以,用在“可”后面，不译 ,可以调素琴,陋室铭,八上
869,之,主谓之间，可不译,无丝竹之乱耳,陋室铭,八上
870,之,提宾标志，不译,何陋之有,陋室铭,八上
871,之,结构助词，的,水陆草木之花,爱莲说,八上
872,者,……的，……的事,可爱者甚蕃,爱莲说,八上
873,之,取消句子独立性,予独爱莲之出淤泥而不染,爱莲说,八上
874,出,生长出来,予独爱莲之出淤泥而不染,爱莲说,八上
875,而,表转折,予独爱莲之出淤泥而不染,爱莲说,八上
876,独,唯独，只是,晋陶渊明独爱菊,爱莲说,八上
877,可,值得,可爱者甚蕃,爱莲说,八上
878,而,表转折,濯清涟而不妖,爱莲说,八上
879,蔓,生出枝蔓,不蔓不枝,爱莲说,八上
880,清,水清，明净，清澈,濯清涟而不妖,爱莲说,八上
881,清,清芬,香远益清,爱莲说,八上
882,甚,很，太，极，非常,可爱者甚蕃,爱莲说,八上
883,通,贯通,中通外直,爱莲说,八上
884,谓,认为、以为,予谓菊，花之隐逸者也,爱莲说,八上
885,鲜,少,陶后鲜有闻,爱莲说,八上
886,益,更，更加,香远益清,爱莲说,八上
887,自,从，由,自李唐来,爱莲说,八上
888,何,什么，哪里,同予者何人,爱莲说,八上
889,焉,助词，表陈述，也可译为“呀”“了”“啊”,可远观而不可亵玩焉,爱莲说,八上
890,者,……的，……的人,同予者何人,爱莲说,八上
891,者,引出判断或原因，表示停顿,花之隐逸者也,爱莲说,八上
892,者,引出判断或原因，表示停顿,花之富贵者也,爱莲说,八上
893,者,引出判断或原因，表示停顿,花之君子者也,爱莲说,八上
894,也,表判断或肯定，可译为“是”,花之隐逸者也,爱莲说,八上
895,也,表判断或肯定，可译为“是”,花之富贵者也,爱莲说,八上
896,也,表判断或肯定，可译为“是”,花之君子者也,爱莲说,八上
897,甚,很，太，极，非常,世人甚爱牡丹,爱莲说,八上
898,独,唯独，只是,予独爱莲之出淤泥而不染,爱莲说,八上
899,而,表转折,可远观而不可亵玩焉,爱莲说,八上
900,之,结构助词，的,花之隐逸者也,爱莲说,八上
901,之,结构助词，的,花之富贵者也,爱莲说,八上
902,之,结构助词，的,花之君子者也,爱莲说,八上
903,之,这里是宾语前置的结构助词,菊之爱,爱莲说,八上
904,之,这里是宾语前置的结构助词,莲之爱,爱莲说,八上
905,之,这里是宾语前置的结构助词,牡丹之爱,爱莲说,八上
906,常,经常，常常,千里马常有,马说,八下
907,常,平常的、普通的,且欲与常马等不可得,马说,八下
908,尽,吃完,一食或尽粟一石,马说,八下
909,尽,竭尽，用尽,食之不能尽其材,马说,八下
910,食,通“饲”，喂,食马者不知其能千里而食也,马说,八下
911,食,吃,食不饱,马说,八下
912,知,知道、明白,食马者不知其能千里而食也,马说,八下
913,知,认识，识得,其真不知马也,马说,八下
914,策,用鞭子打,策之不以其道,马说,八下
915,策,马鞭,执策而临之,马说,八下
916,能,能耐、本领,虽有千里之能,马说,八下
917,能,能够,安求其能千里也,马说,八下
918,然,这样,然后有千里马,马说,八下
919,于,在,衹辱于奴隶人之手,马说,八下
920,也,表陈述，不译,不以千里称也,马说,八下
921,也,表反问，呢,安求其能千里也,马说,八下
922,也,表停顿,是马也,马说,八下
923,也,表感叹，不译,其真不知马也,马说,八下
924,以,因为，用,不以千里称也,马说,八下
925,以,按照,策之不以其道,马说,八下
926,者,定语后置的标志,马之千里者,马说,八下
927,者,……的人,食马者不知其能千里而食也,马说,八下
928,之,定语后置的标志,马之千里者,马说,八下
929,之,结构助词，的,虽有千里之能,马说,八下
930,之,代词，代指千里马,策之不以其道,马说,八下
931,之,补充音节，不译,鸣之而不能通其意,马说,八下
932,其,代词，代指千里马,食马者不知其能千里而食也,马说,八下
933,其,代词，代指千里马,策之不以其道,马说,八下
934,其,副词，表反问，难道,其真无马邪,马说,八下
935,其,副词，表肯定，其实,其真不知马也,马说,八下
936,且,犹，尚且,且欲与常马等不可得,马说,八下
937,而,表转折,而伯乐不常有,马说,八下
938,而,表顺承,食马者不知其能千里而食也,马说,八下
939,而,表转折，却,鸣之而不能通其意,马说,八下
940,而,表修饰,执策而临之,马说,八下
941,安,表疑问或反问，译为“怎么”,安求其能千里也,马说,八下
942,才,才干，才能,才美不外见,马说,八下
943,道,正确的方法,策之不以其道,马说,八下
944,见,通“现”，表现,才美不外见,马说,八下
945,临,面对，对着,执策而临之,马说,八下
946,美,美好的素质,才美不外见,马说,八下
947,名,名贵的,故虽有名马,马说,八下
948,求,讲求，要求,安求其能千里也,马说,八下
949,食,通“饲”，喂,食之不能尽其材,马说,八下
950,通,通晓,鸣之而不能通其意,马说,八下
951,意,意思,鸣之而不能通其意,马说,八下
952,足,够，充足，多,食不饱，力不足,马说,八下
953,与,跟，同,且欲与常马等不可得,马说,八下
954,虽,虽然,虽有千里之能,马说,八下
955,从,自，由,从小丘西行百二十步,小石潭记,八下
956,从,跟从,隶而从者,小石潭记,八下
957,乐,以……为乐,心乐之,小石潭记,八下
958,乐,嬉戏，逗乐,似与游者相乐,小石潭记,八下
959,清,清澈,水尤清冽,小石潭记,八下
960,清,凄清,以其境过清,小石潭记,八下
961,差,形容词，长短不一,参差披拂,小石潭记,八下
962,差,动词，交错,其岸势犬牙差互,小石潭记,八下
963,可,大约,潭中鱼可白许头,小石潭记,八下
964,可,可以，能够,不可久居,小石潭记,八下
965,游,游动，畅游,皆若空游无所依,小石潭记,八下
966,游,游览，游玩,同游者,小石潭记,八下
967,之,代词，代指水声,心乐之,小石潭记,八下
968,之,代词，代指小石潭之景,乃记之而去,小石潭记,八下
969,为,当作，作为,全石以为底,小石潭记,八下
970,为,变成，成为,为坻，为屿，为嵁，为岩,小石潭记,八下
971,以,介词，用，拿,全石以为底,小石潭记,八下
972,以,连词，表修饰，而,卷石底以出,小石潭记,八下
973,以,连词，表因果，因为,以其境过清,小石潭记,八下
974,然,作词尾，表状态，……的样子,佁然不动,小石潭记,八下
975,而,表修饰,潭西南而望,小石潭记,八下
976,而,表顺承,乃记之而去,小石潭记,八下
977,其,代词，指小石潭,以其境过清,小石潭记,八下
978,乃,于是，就,乃记之而去,小石潭记,八下
979,者,代词，……的人,同游者,小石潭记,八下
980,者,……的,隶而从者,小石潭记,八下
981,拂,飘拂,参差披拂,小石潭记,八下
982,出,出现，露出,卷石底以出,小石潭记,八下
983,动,移动，活动,佁然不动,小石潭记,八下
984,伐,砍伐,伐竹取道,小石潭记,八下
985,过,过于，太,以其境过清,小石潭记,八下
986,互,交错,其岸势犬牙差互,小石潭记,八下
987,见,看到，看见,明灭可见,小石潭记,八下
988,境,环境,以其境过清,小石潭记,八下
989,居,留，停留,不可久居,小石潭记,八下
990,空,在空中,皆若空游无所依,小石潭记,八下
991,蔓,藤蔓,青树翠蔓,小石潭记,八下
992,面,方位，方向,四面竹树环合,小石潭记,八下
993,闻,听见，听到,闻水声,小石潭记,八下
994,许,表示约数，可译为“上下”“左右”，相当于来,潭中鱼可白许头,小石潭记,八下
995,游,游览，游玩,似与游者相乐,小石潭记,八下
996,坐,坐，坐着,坐潭上，四面竹树环合,小石潭记,八下
997,与,跟，同,似与游者相乐,小石潭记,八下
998,者,……的人,似与游者相乐,小石潭记,八下
999,与,跟，向,相与步于中庭,记承天寺夜游,八上
1000,与,和,念无与为乐者,记承天寺夜游,八上
1001,遂,于是,遂至承天寺寻张怀民,记承天寺夜游,八上
1002,盖,相当于“大概”，此译为“原来是”,盖竹柏影也,记承天寺夜游,八上
1003,至,到,遂至承天寺寻张怀民,记承天寺夜游,八上
1004,寻,寻找,遂至承天寺寻张怀民,记承天寺夜游,八上
1005,欲,想要,解衣欲睡,记承天寺夜游,八上
